Ensembl.Gene.ID	Paralogs.Number
ENSDARG00000067848	3
ENSDARG00000067850	4
ENSDARG00000067851	4
ENSDARG00000067859	22
ENSDARG00000067889	2
ENSDARG00000067912	4
ENSDARG00000067920	17
ENSDARG00000067925	25
ENSDARG00000067927	17
ENSDARG00000067950	1
ENSDARG00000067958	9
ENSDARG00000067964	26
ENSDARG00000067966	3
ENSDARG00000067975	1
ENSDARG00000067976	17
ENSDARG00000067977	4
ENSDARG00000067984	2
ENSDARG00000067985	79
ENSDARG00000067990	21
ENSDARG00000067992	4
ENSDARG00000067995	3
ENSDARG00000067996	8
ENSDARG00000067997	21
ENSDARG00000067999	35
ENSDARG00000068006	3
ENSDARG00000068011	6
ENSDARG00000068018	15
ENSDARG00000068021	1
ENSDARG00000068026	11
ENSDARG00000068030	3
ENSDARG00000068064	2
ENSDARG00000068065	13
ENSDARG00000068086	2
ENSDARG00000068088	1
ENSDARG00000068096	3
ENSDARG00000068098	1
ENSDARG00000068100	8
ENSDARG00000068104	17
ENSDARG00000068110	30
ENSDARG00000068114	5
ENSDARG00000068124	38
ENSDARG00000068125	1
ENSDARG00000068127	139
ENSDARG00000068138	6
ENSDARG00000068141	4
ENSDARG00000068143	7
ENSDARG00000068144	1
ENSDARG00000068145	12
ENSDARG00000068148	10
ENSDARG00000068149	1
ENSDARG00000068152	2
ENSDARG00000068157	15
ENSDARG00000068161	34
ENSDARG00000068166	4
ENSDARG00000068168	16
ENSDARG00000068175	5
ENSDARG00000068177	7
ENSDARG00000068179	3
ENSDARG00000068181	1
ENSDARG00000068187	2
ENSDARG00000068190	12
ENSDARG00000068191	16
ENSDARG00000068192	2
ENSDARG00000068194	17
ENSDARG00000068199	2
ENSDARG00000068208	4
ENSDARG00000068213	22
ENSDARG00000068214	3
ENSDARG00000068217	10
ENSDARG00000068219	26
ENSDARG00000068220	6
ENSDARG00000068221	6
ENSDARG00000068227	7
ENSDARG00000068231	2
ENSDARG00000068232	15
ENSDARG00000068233	18
ENSDARG00000068240	4
ENSDARG00000068242	30
ENSDARG00000068246	14
ENSDARG00000068255	1
ENSDARG00000068258	18
ENSDARG00000068261	3
ENSDARG00000068263	1
ENSDARG00000068264	2
ENSDARG00000068274	23
ENSDARG00000068275	17
ENSDARG00000068280	6
ENSDARG00000068283	42
ENSDARG00000068286	8
ENSDARG00000068288	15
ENSDARG00000068290	42
ENSDARG00000068296	13
ENSDARG00000068303	9
ENSDARG00000068325	21
ENSDARG00000068363	26
ENSDARG00000068365	19
ENSDARG00000068367	6
ENSDARG00000068369	18
ENSDARG00000068370	14
ENSDARG00000068372	26
ENSDARG00000068374	2
ENSDARG00000068380	23
ENSDARG00000068382	2
ENSDARG00000068387	8
ENSDARG00000068397	10
ENSDARG00000068400	1
ENSDARG00000068401	1
ENSDARG00000068404	9
ENSDARG00000068406	12
ENSDARG00000068407	12
ENSDARG00000068409	2
ENSDARG00000068417	23
ENSDARG00000068421	2
ENSDARG00000068428	7
ENSDARG00000068431	1
ENSDARG00000068434	23
ENSDARG00000068436	23
ENSDARG00000068456	2
ENSDARG00000068457	7
ENSDARG00000068464	16
ENSDARG00000068465	3
ENSDARG00000068468	11
ENSDARG00000068474	20
ENSDARG00000068478	7
ENSDARG00000068480	10
ENSDARG00000068483	13
ENSDARG00000068493	42
ENSDARG00000068503	9
ENSDARG00000068507	45
ENSDARG00000068515	3
ENSDARG00000068516	12
ENSDARG00000068520	52
ENSDARG00000068528	23
ENSDARG00000068549	52
ENSDARG00000068551	12
ENSDARG00000068557	30
ENSDARG00000068562	1
ENSDARG00000068566	52
ENSDARG00000068567	4
ENSDARG00000068572	19
ENSDARG00000068575	1
ENSDARG00000068576	52
ENSDARG00000068580	23
ENSDARG00000068582	4
ENSDARG00000068586	13
ENSDARG00000068587	1
ENSDARG00000068589	19
ENSDARG00000068593	13
ENSDARG00000068621	139
ENSDARG00000068624	19
ENSDARG00000068628	17
ENSDARG00000068629	19
ENSDARG00000068637	10
ENSDARG00000068640	2
ENSDARG00000068650	1
ENSDARG00000068653	23
ENSDARG00000068657	10
ENSDARG00000068659	51
ENSDARG00000068660	51
ENSDARG00000068661	51
ENSDARG00000068667	28
ENSDARG00000068680	18
ENSDARG00000068681	1
ENSDARG00000068683	2
ENSDARG00000068686	16
ENSDARG00000068691	11
ENSDARG00000068701	7
ENSDARG00000068702	1
ENSDARG00000068704	51
ENSDARG00000068705	1
ENSDARG00000068708	1
ENSDARG00000068710	5
ENSDARG00000068711	2
ENSDARG00000068713	6
ENSDARG00000068714	17
ENSDARG00000068716	1
ENSDARG00000068726	19
ENSDARG00000068729	4
ENSDARG00000068731	8
ENSDARG00000068732	2
ENSDARG00000068738	2
ENSDARG00000068742	6
ENSDARG00000068745	4
ENSDARG00000068749	139
ENSDARG00000068755	2
ENSDARG00000068761	4
ENSDARG00000068763	3
ENSDARG00000068782	1
ENSDARG00000068787	8
ENSDARG00000068809	18
ENSDARG00000068812	25
ENSDARG00000068814	1
ENSDARG00000068817	3
ENSDARG00000068820	3
ENSDARG00000068822	4
ENSDARG00000068833	2
ENSDARG00000068840	7
ENSDARG00000068841	1
ENSDARG00000068846	7
ENSDARG00000068849	9
ENSDARG00000068851	2
ENSDARG00000068855	1
ENSDARG00000068856	27
ENSDARG00000068857	7
ENSDARG00000068858	1
ENSDARG00000068863	1
ENSDARG00000068868	2
ENSDARG00000068869	3
ENSDARG00000068874	9
ENSDARG00000068876	1
ENSDARG00000068883	2
ENSDARG00000068888	8
ENSDARG00000068892	2
ENSDARG00000068894	1
ENSDARG00000068910	4
ENSDARG00000068912	5
ENSDARG00000068915	21
ENSDARG00000068918	7
ENSDARG00000068919	3
ENSDARG00000068926	19
ENSDARG00000068928	3
ENSDARG00000068934	7
ENSDARG00000068937	26
ENSDARG00000068939	1
ENSDARG00000068940	1
ENSDARG00000068941	23
ENSDARG00000068947	3
ENSDARG00000068951	3
ENSDARG00000068958	18
ENSDARG00000068965	1
ENSDARG00000068966	13
ENSDARG00000068967	1
ENSDARG00000068969	13
ENSDARG00000068971	3
ENSDARG00000068973	6
ENSDARG00000068974	4
ENSDARG00000068976	29
ENSDARG00000068981	1
ENSDARG00000068983	6
ENSDARG00000068989	10
ENSDARG00000068991	13
ENSDARG00000068992	5
ENSDARG00000068993	13
ENSDARG00000068994	141
ENSDARG00000068995	9
ENSDARG00000068996	19
ENSDARG00000069003	1
ENSDARG00000069006	6
ENSDARG00000069011	6
ENSDARG00000069012	1
ENSDARG00000069013	3
ENSDARG00000069018	7
ENSDARG00000069019	75
ENSDARG00000069025	2
ENSDARG00000069026	15
ENSDARG00000069028	19
ENSDARG00000069029	3
ENSDARG00000069030	6
ENSDARG00000069031	11
ENSDARG00000069033	141
ENSDARG00000069038	1
ENSDARG00000069040	26
ENSDARG00000069043	11
ENSDARG00000069044	3
ENSDARG00000069046	9
ENSDARG00000069048	12
ENSDARG00000069056	1
ENSDARG00000069058	14
ENSDARG00000069065	7
ENSDARG00000069074	8
ENSDARG00000069082	1
ENSDARG00000069085	1
ENSDARG00000069093	23
ENSDARG00000069095	4
ENSDARG00000069100	12
ENSDARG00000069101	3
ENSDARG00000069102	1
ENSDARG00000069103	4
ENSDARG00000069105	17
ENSDARG00000069106	1
ENSDARG00000069111	4
ENSDARG00000069113	5
ENSDARG00000069114	1
ENSDARG00000069117	30
ENSDARG00000069118	6
ENSDARG00000069122	1
ENSDARG00000069129	17
ENSDARG00000069133	12
ENSDARG00000069134	3
ENSDARG00000069139	18
ENSDARG00000069142	1
ENSDARG00000069147	1
ENSDARG00000069150	15
ENSDARG00000069159	12
ENSDARG00000069160	8
ENSDARG00000069169	5
ENSDARG00000069171	1
ENSDARG00000069175	5
ENSDARG00000069177	82
ENSDARG00000069184	2
ENSDARG00000069185	17
ENSDARG00000069186	11
ENSDARG00000069189	7
ENSDARG00000069190	13
ENSDARG00000069192	1
ENSDARG00000069196	6
ENSDARG00000069197	51
ENSDARG00000069199	10
ENSDARG00000069201	82
ENSDARG00000069203	82
ENSDARG00000069205	82
ENSDARG00000069206	82
ENSDARG00000069208	3
ENSDARG00000069211	82
ENSDARG00000069213	82
ENSDARG00000069214	82
ENSDARG00000069216	13
ENSDARG00000069230	5
ENSDARG00000069242	5
ENSDARG00000069244	1
ENSDARG00000069245	16
ENSDARG00000069246	19
ENSDARG00000069249	1
ENSDARG00000069250	3
ENSDARG00000069251	11
ENSDARG00000069252	16
ENSDARG00000069254	14
ENSDARG00000069260	1
ENSDARG00000069261	3
ENSDARG00000069264	139
ENSDARG00000069265	16
ENSDARG00000069266	17
ENSDARG00000069269	8
ENSDARG00000069270	21
ENSDARG00000069271	17
ENSDARG00000069276	141
ENSDARG00000069279	12
ENSDARG00000069281	141
ENSDARG00000069289	15
ENSDARG00000069292	8
ENSDARG00000069293	4
ENSDARG00000069294	1
ENSDARG00000069295	2
ENSDARG00000069296	2
ENSDARG00000069297	1
ENSDARG00000069298	5
ENSDARG00000069302	4
ENSDARG00000069305	18
ENSDARG00000069307	1
ENSDARG00000069313	1
ENSDARG00000069318	2
ENSDARG00000069321	2
ENSDARG00000069323	23
ENSDARG00000069327	29
ENSDARG00000069329	19
ENSDARG00000069331	11
ENSDARG00000069333	4
ENSDARG00000069334	2
ENSDARG00000069335	2
ENSDARG00000069342	17
ENSDARG00000069356	30
ENSDARG00000069360	8
ENSDARG00000069362	12
ENSDARG00000069368	3
ENSDARG00000069370	1
ENSDARG00000069374	7
ENSDARG00000069377	10
ENSDARG00000069378	3
ENSDARG00000069379	8
ENSDARG00000069381	13
ENSDARG00000069382	16
ENSDARG00000069383	30
ENSDARG00000069388	2
ENSDARG00000069397	2
ENSDARG00000069402	25
ENSDARG00000069407	40
ENSDARG00000069408	17
ENSDARG00000069411	35
ENSDARG00000069415	9
ENSDARG00000069420	21
ENSDARG00000069421	1
ENSDARG00000069425	2
ENSDARG00000069427	3
ENSDARG00000069428	1
ENSDARG00000069430	1
ENSDARG00000069431	11
ENSDARG00000069432	8
ENSDARG00000069433	21
ENSDARG00000069435	1
ENSDARG00000069438	2
ENSDARG00000069439	4
ENSDARG00000069440	3
ENSDARG00000069441	29
ENSDARG00000069445	141
ENSDARG00000069446	2
ENSDARG00000069450	35
ENSDARG00000069451	35
ENSDARG00000069459	29
ENSDARG00000069461	1
ENSDARG00000069463	6
ENSDARG00000069464	3
ENSDARG00000069467	3
ENSDARG00000069469	7
ENSDARG00000069470	141
ENSDARG00000069471	23
ENSDARG00000069472	11
ENSDARG00000069473	8
ENSDARG00000069476	8
ENSDARG00000069478	5
ENSDARG00000069482	8
ENSDARG00000069484	12
ENSDARG00000069485	1
ENSDARG00000069495	1
ENSDARG00000069496	21
ENSDARG00000069497	1
ENSDARG00000069498	23
ENSDARG00000069499	4
ENSDARG00000069500	4
ENSDARG00000069503	27
ENSDARG00000069504	3
ENSDARG00000069505	27
ENSDARG00000069514	79
ENSDARG00000069518	5
ENSDARG00000069527	5
ENSDARG00000069529	27
ENSDARG00000069542	16
ENSDARG00000069548	2
ENSDARG00000069549	2
ENSDARG00000069552	11
ENSDARG00000069560	30
ENSDARG00000069566	2
ENSDARG00000069583	1
ENSDARG00000069589	1
ENSDARG00000069590	7
ENSDARG00000069593	25
ENSDARG00000069594	21
ENSDARG00000069598	14
ENSDARG00000069600	6
ENSDARG00000069601	2
ENSDARG00000069603	5
ENSDARG00000069607	1
ENSDARG00000069608	4
ENSDARG00000069615	6
ENSDARG00000069619	1
ENSDARG00000069627	65
ENSDARG00000069630	6
ENSDARG00000069632	5
ENSDARG00000069640	1
ENSDARG00000069654	2
ENSDARG00000069660	18
ENSDARG00000069661	17
ENSDARG00000069662	19
ENSDARG00000069669	30
ENSDARG00000069671	1
ENSDARG00000069672	3
ENSDARG00000069674	1
ENSDARG00000069675	16
ENSDARG00000069681	5
ENSDARG00000069692	16
ENSDARG00000069698	3
ENSDARG00000069701	7
ENSDARG00000069706	7
ENSDARG00000069707	2
ENSDARG00000069708	5
ENSDARG00000069710	5
ENSDARG00000069715	23
ENSDARG00000069726	23
ENSDARG00000069728	5
ENSDARG00000069734	16
ENSDARG00000069735	16
ENSDARG00000069737	16
ENSDARG00000069739	3
ENSDARG00000069742	8
ENSDARG00000069744	17
ENSDARG00000069745	2
ENSDARG00000069748	20
ENSDARG00000069752	6
ENSDARG00000069755	16
ENSDARG00000069763	15
ENSDARG00000069765	12
ENSDARG00000069766	3
ENSDARG00000069767	11
ENSDARG00000069769	11
ENSDARG00000069773	15
ENSDARG00000069774	3
ENSDARG00000069775	3
ENSDARG00000069780	1
ENSDARG00000069781	1
ENSDARG00000069787	7
ENSDARG00000069790	5
ENSDARG00000069792	45
ENSDARG00000069795	7
ENSDARG00000069796	29
ENSDARG00000069799	17
ENSDARG00000069800	29
ENSDARG00000069801	45
ENSDARG00000069804	24
ENSDARG00000069806	25
ENSDARG00000069807	11
ENSDARG00000069817	10
ENSDARG00000069823	2
ENSDARG00000069826	10
ENSDARG00000069827	10
ENSDARG00000069828	2
ENSDARG00000069829	2
ENSDARG00000069830	35
ENSDARG00000069831	45
ENSDARG00000069832	5
ENSDARG00000069833	2
ENSDARG00000069834	2
ENSDARG00000069843	11
ENSDARG00000069844	1
ENSDARG00000069846	3
ENSDARG00000069848	15
ENSDARG00000069851	12
ENSDARG00000069863	18
ENSDARG00000069865	2
ENSDARG00000069866	23
ENSDARG00000069867	2
ENSDARG00000069869	9
ENSDARG00000069878	1
ENSDARG00000069884	3
ENSDARG00000069887	8
ENSDARG00000069888	27
ENSDARG00000069893	5
ENSDARG00000069895	75
ENSDARG00000069901	4
ENSDARG00000069909	28
ENSDARG00000069910	1
ENSDARG00000069922	2
ENSDARG00000069926	5
ENSDARG00000069928	18
ENSDARG00000069929	14
ENSDARG00000069934	6
ENSDARG00000069937	13
ENSDARG00000069940	14
ENSDARG00000069941	1
ENSDARG00000069944	14
ENSDARG00000069945	14
ENSDARG00000069946	21
ENSDARG00000069951	1
ENSDARG00000069953	9
ENSDARG00000069954	9
ENSDARG00000069956	6
ENSDARG00000069957	1
ENSDARG00000069958	2
ENSDARG00000069966	6
ENSDARG00000069968	7
ENSDARG00000069970	25
ENSDARG00000069973	2
ENSDARG00000069978	1
ENSDARG00000069980	3
ENSDARG00000069981	1
ENSDARG00000069984	6
ENSDARG00000069988	3
ENSDARG00000069989	1
ENSDARG00000069995	1
ENSDARG00000069996	4
ENSDARG00000070000	10
ENSDARG00000070006	5
ENSDARG00000070011	13
ENSDARG00000070012	3
ENSDARG00000070013	4
ENSDARG00000070015	18
ENSDARG00000070019	3
ENSDARG00000070021	13
ENSDARG00000070025	17
ENSDARG00000070028	2
ENSDARG00000070029	3
ENSDARG00000070037	15
ENSDARG00000070038	16
ENSDARG00000070041	3
ENSDARG00000070045	8
ENSDARG00000070047	15
ENSDARG00000070048	2
ENSDARG00000070050	22
ENSDARG00000070052	5
ENSDARG00000070053	23
ENSDARG00000070055	2
ENSDARG00000070056	10
ENSDARG00000070059	13
ENSDARG00000070065	18
ENSDARG00000070069	16
ENSDARG00000070073	1
ENSDARG00000070074	17
ENSDARG00000070076	2
ENSDARG00000070078	3
ENSDARG00000070080	8
ENSDARG00000070081	3
ENSDARG00000070084	4
ENSDARG00000070085	2
ENSDARG00000070092	16
ENSDARG00000070094	11
ENSDARG00000070100	4
ENSDARG00000070107	12
ENSDARG00000070110	38
ENSDARG00000070121	23
ENSDARG00000070122	1
ENSDARG00000070124	4
ENSDARG00000070126	30
ENSDARG00000070131	1
ENSDARG00000070132	1
ENSDARG00000070134	12
ENSDARG00000070138	28
ENSDARG00000070140	3
ENSDARG00000070142	5
ENSDARG00000070145	8
ENSDARG00000070148	2
ENSDARG00000070151	1
ENSDARG00000070155	11
ENSDARG00000070157	14
ENSDARG00000070161	6
ENSDARG00000070162	2
ENSDARG00000070164	3
ENSDARG00000070165	13
ENSDARG00000070166	17
ENSDARG00000070168	3
ENSDARG00000070170	3
ENSDARG00000070173	18
ENSDARG00000070174	15
ENSDARG00000070178	10
ENSDARG00000070187	10
ENSDARG00000070203	5
ENSDARG00000070206	18
ENSDARG00000070213	4
ENSDARG00000070214	3
ENSDARG00000070220	16
ENSDARG00000070222	1
ENSDARG00000070223	51
ENSDARG00000070227	5
ENSDARG00000070228	7
ENSDARG00000070229	1
ENSDARG00000070230	12
ENSDARG00000070231	3
ENSDARG00000070256	1
ENSDARG00000070265	22
ENSDARG00000070266	2
ENSDARG00000070271	5
ENSDARG00000070272	20
ENSDARG00000070274	13
ENSDARG00000070280	22
ENSDARG00000070282	6
ENSDARG00000070285	22
ENSDARG00000070286	22
ENSDARG00000070287	6
ENSDARG00000070289	19
ENSDARG00000070297	19
ENSDARG00000070299	5
ENSDARG00000070317	10
ENSDARG00000070318	6
ENSDARG00000070321	1
ENSDARG00000070331	22
ENSDARG00000070337	27
ENSDARG00000070338	14
ENSDARG00000070339	27
ENSDARG00000070340	14
ENSDARG00000070341	40
ENSDARG00000070343	14
ENSDARG00000070344	40
ENSDARG00000070345	40
ENSDARG00000070346	14
ENSDARG00000070347	40
ENSDARG00000070348	23
ENSDARG00000070351	23
ENSDARG00000070352	23
ENSDARG00000070353	23
ENSDARG00000070357	1
ENSDARG00000070360	2
ENSDARG00000070362	35
ENSDARG00000070368	20
ENSDARG00000070371	6
ENSDARG00000070378	1
ENSDARG00000070386	1
ENSDARG00000070387	1
ENSDARG00000070389	23
ENSDARG00000070391	18
ENSDARG00000070392	23
ENSDARG00000070393	2
ENSDARG00000070396	7
ENSDARG00000070401	3
ENSDARG00000070404	2
ENSDARG00000070406	75
ENSDARG00000070408	13
ENSDARG00000070412	16
ENSDARG00000070414	70
ENSDARG00000070419	6
ENSDARG00000070424	32
ENSDARG00000070425	17
ENSDARG00000070426	1
ENSDARG00000070427	1
ENSDARG00000070428	12
ENSDARG00000070430	1
ENSDARG00000070431	1
ENSDARG00000070434	23
ENSDARG00000070435	1
ENSDARG00000070437	1
ENSDARG00000070440	2
ENSDARG00000070441	2
ENSDARG00000070442	11
ENSDARG00000070447	1
ENSDARG00000070448	8
ENSDARG00000070449	19
ENSDARG00000070453	1
ENSDARG00000070454	1
ENSDARG00000070458	6
ENSDARG00000070463	5
ENSDARG00000070465	8
ENSDARG00000070467	1
ENSDARG00000070470	7
ENSDARG00000070471	3
ENSDARG00000070472	21
ENSDARG00000070473	2
ENSDARG00000070475	7
ENSDARG00000070477	1
ENSDARG00000070479	2
ENSDARG00000070480	2
ENSDARG00000070486	16
ENSDARG00000070491	26
ENSDARG00000070494	17
ENSDARG00000070495	19
ENSDARG00000070497	5
ENSDARG00000070498	2
ENSDARG00000070502	4
ENSDARG00000070504	11
ENSDARG00000070506	75
ENSDARG00000070507	11
ENSDARG00000070511	18
ENSDARG00000070512	1
ENSDARG00000070513	9
ENSDARG00000070515	75
ENSDARG00000070516	75
ENSDARG00000070522	12
ENSDARG00000070526	1
ENSDARG00000070535	1
ENSDARG00000070536	4
ENSDARG00000070537	6
ENSDARG00000070538	3
ENSDARG00000070539	21
ENSDARG00000070541	1
ENSDARG00000070542	9
ENSDARG00000070543	12
ENSDARG00000070545	4
ENSDARG00000070546	4
ENSDARG00000070555	2
ENSDARG00000070558	2
ENSDARG00000070560	2
ENSDARG00000070565	3
ENSDARG00000070567	2
ENSDARG00000070568	1
ENSDARG00000070570	4
ENSDARG00000070571	12
ENSDARG00000070573	6
ENSDARG00000070575	3
ENSDARG00000070578	3
ENSDARG00000070579	2
ENSDARG00000070581	2
ENSDARG00000070583	1
ENSDARG00000070584	6
ENSDARG00000070590	3
ENSDARG00000070597	20
ENSDARG00000070600	10
ENSDARG00000070601	2
ENSDARG00000070603	3
ENSDARG00000070604	1
ENSDARG00000070605	4
ENSDARG00000070606	3
ENSDARG00000070611	16
ENSDARG00000070617	1
ENSDARG00000070618	1
ENSDARG00000070620	12
ENSDARG00000070624	11
ENSDARG00000070625	7
ENSDARG00000070626	11
ENSDARG00000070627	32
ENSDARG00000070644	4
ENSDARG00000070651	18
ENSDARG00000070654	2
ENSDARG00000070657	3
ENSDARG00000070658	11
ENSDARG00000070661	21
ENSDARG00000070666	38
ENSDARG00000070670	7
ENSDARG00000070672	12
ENSDARG00000070673	2
ENSDARG00000070674	1
ENSDARG00000070675	3
ENSDARG00000070676	1
ENSDARG00000070677	7
ENSDARG00000070681	1
ENSDARG00000070682	5
ENSDARG00000070683	1
ENSDARG00000070688	26
ENSDARG00000070692	34
ENSDARG00000070694	5
ENSDARG00000070697	2
ENSDARG00000070698	8
ENSDARG00000070702	1
ENSDARG00000070705	10
ENSDARG00000070709	9
ENSDARG00000070710	19
ENSDARG00000070713	19
ENSDARG00000070714	9
ENSDARG00000070717	8
ENSDARG00000070721	17
ENSDARG00000070723	1
ENSDARG00000070724	18
ENSDARG00000070726	30
ENSDARG00000070730	10
ENSDARG00000070734	10
ENSDARG00000070735	15
ENSDARG00000070740	18
ENSDARG00000070741	18
ENSDARG00000070743	1
ENSDARG00000070746	2
ENSDARG00000070755	25
ENSDARG00000070757	21
ENSDARG00000070769	23
ENSDARG00000070770	16
ENSDARG00000070774	10
ENSDARG00000070775	42
ENSDARG00000070778	18
ENSDARG00000070780	1
ENSDARG00000070781	35
ENSDARG00000070787	3
ENSDARG00000070792	21
ENSDARG00000070794	1
ENSDARG00000070795	1
ENSDARG00000070809	3
ENSDARG00000070810	1
ENSDARG00000070812	29
ENSDARG00000070813	6
ENSDARG00000070818	13
ENSDARG00000070826	3
ENSDARG00000070828	2
ENSDARG00000070831	2
ENSDARG00000070832	18
ENSDARG00000070835	17
ENSDARG00000070839	9
ENSDARG00000070843	7
ENSDARG00000070845	13
ENSDARG00000070846	7
ENSDARG00000070847	45
ENSDARG00000070850	70
ENSDARG00000070851	70
ENSDARG00000070852	28
ENSDARG00000070857	20
ENSDARG00000070858	11
ENSDARG00000070864	2
ENSDARG00000070872	28
ENSDARG00000070873	1
ENSDARG00000070874	2
ENSDARG00000070892	4
ENSDARG00000070894	1
ENSDARG00000070898	7
ENSDARG00000070903	5
ENSDARG00000070913	23
ENSDARG00000070914	16
ENSDARG00000070916	18
ENSDARG00000070917	1
ENSDARG00000070918	4
ENSDARG00000070919	10
ENSDARG00000070922	1
ENSDARG00000070923	4
ENSDARG00000070929	23
ENSDARG00000070930	5
ENSDARG00000070931	4
ENSDARG00000070939	4
ENSDARG00000070940	7
ENSDARG00000070941	8
ENSDARG00000070950	4
ENSDARG00000070951	1
ENSDARG00000070952	3
ENSDARG00000070953	7
ENSDARG00000070954	29
ENSDARG00000070955	29
ENSDARG00000070957	1
ENSDARG00000070960	2
ENSDARG00000070964	2
ENSDARG00000070966	1
ENSDARG00000070971	7
ENSDARG00000070979	17
ENSDARG00000070981	15
ENSDARG00000070986	7
ENSDARG00000070991	3
ENSDARG00000070995	2
ENSDARG00000071001	3
ENSDARG00000071004	2
ENSDARG00000071005	10
ENSDARG00000071007	5
ENSDARG00000071009	4
ENSDARG00000071010	3
ENSDARG00000071011	4
ENSDARG00000071012	8
ENSDARG00000071014	1
ENSDARG00000071015	1
ENSDARG00000071018	10
ENSDARG00000071021	2
ENSDARG00000071024	23
ENSDARG00000071025	6
ENSDARG00000071029	11
ENSDARG00000071031	4
ENSDARG00000071032	2
ENSDARG00000071036	23
ENSDARG00000071042	35
ENSDARG00000071044	11
ENSDARG00000071045	11
ENSDARG00000071048	9
ENSDARG00000071049	17
ENSDARG00000071051	7
ENSDARG00000071052	7
ENSDARG00000071055	1
ENSDARG00000071058	136
ENSDARG00000071059	3
ENSDARG00000071062	2
ENSDARG00000071065	1
ENSDARG00000071070	1
ENSDARG00000071074	10
ENSDARG00000071076	3
ENSDARG00000071082	6
ENSDARG00000071084	3
ENSDARG00000071085	8
ENSDARG00000071086	1
ENSDARG00000071088	8
ENSDARG00000071090	19
ENSDARG00000071091	14
ENSDARG00000071095	2
ENSDARG00000071097	19
ENSDARG00000071103	8
ENSDARG00000071107	18
ENSDARG00000071113	3
ENSDARG00000071139	6
ENSDARG00000071143	8
ENSDARG00000071150	2
ENSDARG00000071159	2
ENSDARG00000071168	2
ENSDARG00000071173	15
ENSDARG00000071183	136
ENSDARG00000071192	35
ENSDARG00000071196	5
ENSDARG00000071197	7
ENSDARG00000071203	1
ENSDARG00000071205	1
ENSDARG00000071208	18
ENSDARG00000071209	25
ENSDARG00000071212	4
ENSDARG00000071213	14
ENSDARG00000071216	13
ENSDARG00000071217	4
ENSDARG00000071223	13
ENSDARG00000071224	13
ENSDARG00000071230	25
ENSDARG00000071233	1
ENSDARG00000071235	26
ENSDARG00000071238	79
ENSDARG00000071240	1
ENSDARG00000071241	45
ENSDARG00000071250	1
ENSDARG00000071251	1
ENSDARG00000071259	1
ENSDARG00000071261	18
ENSDARG00000071271	1
ENSDARG00000071288	2
ENSDARG00000071294	7
ENSDARG00000071298	14
ENSDARG00000071304	7
ENSDARG00000071310	32
ENSDARG00000071331	8
ENSDARG00000071333	3
ENSDARG00000071336	1
ENSDARG00000071345	2
ENSDARG00000071347	1
ENSDARG00000071355	18
ENSDARG00000071357	13
ENSDARG00000071361	18
ENSDARG00000071374	21
ENSDARG00000071375	8
ENSDARG00000071377	11
ENSDARG00000071381	32
ENSDARG00000071384	11
ENSDARG00000071386	32
ENSDARG00000071389	32
ENSDARG00000071394	8
ENSDARG00000071395	23
ENSDARG00000071396	1
ENSDARG00000071398	6
ENSDARG00000071403	3
ENSDARG00000071409	21
ENSDARG00000071410	1
ENSDARG00000071413	4
ENSDARG00000071416	9
ENSDARG00000071418	27
ENSDARG00000071429	1
ENSDARG00000071437	17
ENSDARG00000071445	6
ENSDARG00000071446	3
ENSDARG00000071449	1
ENSDARG00000071450	5
ENSDARG00000071454	17
ENSDARG00000071456	17
ENSDARG00000071457	17
ENSDARG00000071458	1
ENSDARG00000071460	4
ENSDARG00000071462	15
ENSDARG00000071463	1
ENSDARG00000071465	12
ENSDARG00000071467	4
ENSDARG00000071475	2
ENSDARG00000071478	10
ENSDARG00000071491	1
ENSDARG00000071492	4
ENSDARG00000071493	23
ENSDARG00000071494	8
ENSDARG00000071495	19
ENSDARG00000071496	23
ENSDARG00000071497	23
ENSDARG00000071498	15
ENSDARG00000071499	2
ENSDARG00000071501	4
ENSDARG00000071506	1
ENSDARG00000071524	18
ENSDARG00000071541	3
ENSDARG00000071543	3
ENSDARG00000071548	1
ENSDARG00000071549	20
ENSDARG00000071553	20
ENSDARG00000071555	2
ENSDARG00000071558	11
ENSDARG00000071560	29
ENSDARG00000071562	4
ENSDARG00000071565	17
ENSDARG00000071566	4
ENSDARG00000071567	3
ENSDARG00000071576	50
ENSDARG00000071578	50
ENSDARG00000071581	5
ENSDARG00000071583	3
ENSDARG00000071585	3
ENSDARG00000071586	2
ENSDARG00000071588	50
ENSDARG00000071589	4
ENSDARG00000071590	50
ENSDARG00000071592	9
ENSDARG00000071596	13
ENSDARG00000071601	8
ENSDARG00000071604	139
ENSDARG00000071618	139
ENSDARG00000071626	4
ENSDARG00000071629	40
ENSDARG00000071630	13
ENSDARG00000071636	40
ENSDARG00000071640	82
ENSDARG00000071643	20
ENSDARG00000071644	20
ENSDARG00000071648	20
ENSDARG00000071651	50
ENSDARG00000071653	40
ENSDARG00000071656	50
ENSDARG00000071657	20
ENSDARG00000071658	10
ENSDARG00000071662	40
ENSDARG00000071667	13
ENSDARG00000071673	6
ENSDARG00000071678	4
ENSDARG00000071680	14
ENSDARG00000071683	5
ENSDARG00000071684	19
ENSDARG00000071685	13
ENSDARG00000071691	2
ENSDARG00000071692	15
ENSDARG00000071695	141
ENSDARG00000071697	3
ENSDARG00000071699	1
ENSDARG00000071701	2
ENSDARG00000071709	6
ENSDARG00000071714	6
