Ensembl.Gene.ID	Paralogs.Number
ENSMUSG00000043705	10
ENSMUSG00000043715	10
ENSMUSG00000043716	1
ENSMUSG00000043719	14
ENSMUSG00000043727	6
ENSMUSG00000043733	12
ENSMUSG00000043740	3
ENSMUSG00000043753	5
ENSMUSG00000043760	3
ENSMUSG00000043782	1
ENSMUSG00000043787	1
ENSMUSG00000043789	3
ENSMUSG00000043811	6
ENSMUSG00000043822	7
ENSMUSG00000043827	2
ENSMUSG00000043831	1
ENSMUSG00000043832	23
ENSMUSG00000043850	1
ENSMUSG00000043855	15
ENSMUSG00000043857	1
ENSMUSG00000043865	34
ENSMUSG00000043866	1
ENSMUSG00000043872	6
ENSMUSG00000043873	7
ENSMUSG00000043880	17
ENSMUSG00000043881	6
ENSMUSG00000043885	3
ENSMUSG00000043892	16
ENSMUSG00000043895	12
ENSMUSG00000043897	2
ENSMUSG00000043911	54
ENSMUSG00000043925	25
ENSMUSG00000043929	15
ENSMUSG00000043931	7
ENSMUSG00000043932	7
ENSMUSG00000043939	3
ENSMUSG00000043940	7
ENSMUSG00000043943	5
ENSMUSG00000043945	24
ENSMUSG00000043948	27
ENSMUSG00000043953	20
ENSMUSG00000043962	2
ENSMUSG00000043964	2
ENSMUSG00000043969	6
ENSMUSG00000043972	6
ENSMUSG00000043986	5
ENSMUSG00000043991	2
ENSMUSG00000044005	1
ENSMUSG00000044006	1
ENSMUSG00000044014	19
ENSMUSG00000044017	12
ENSMUSG00000044022	26
ENSMUSG00000044024	2
ENSMUSG00000044025	49
ENSMUSG00000044029	24
ENSMUSG00000044030	2
ENSMUSG00000044037	5
ENSMUSG00000044039	50
ENSMUSG00000044040	6
ENSMUSG00000044041	24
ENSMUSG00000044042	3
ENSMUSG00000044043	26
ENSMUSG00000044060	1
ENSMUSG00000044061	35
ENSMUSG00000044066	1
ENSMUSG00000044068	4
ENSMUSG00000044071	4
ENSMUSG00000044072	5
ENSMUSG00000044080	11
ENSMUSG00000044086	6
ENSMUSG00000044098	1
ENSMUSG00000044103	5
ENSMUSG00000044106	10
ENSMUSG00000044120	10
ENSMUSG00000044121	6
ENSMUSG00000044122	1
ENSMUSG00000044134	1
ENSMUSG00000044139	10
ENSMUSG00000044145	28
ENSMUSG00000044147	11
ENSMUSG00000044149	2
ENSMUSG00000044150	2
ENSMUSG00000044156	1
ENSMUSG00000044162	1
ENSMUSG00000044167	4
ENSMUSG00000044170	35
ENSMUSG00000044172	9
ENSMUSG00000044176	1
ENSMUSG00000044177	6
ENSMUSG00000044186	21
ENSMUSG00000044197	1
ENSMUSG00000044199	12
ENSMUSG00000044201	2
ENSMUSG00000044205	54
ENSMUSG00000044213	31
ENSMUSG00000044216	13
ENSMUSG00000044217	6
ENSMUSG00000044220	21
ENSMUSG00000044221	10
ENSMUSG00000044229	3
ENSMUSG00000044248	51
ENSMUSG00000044250	1
ENSMUSG00000044252	6
ENSMUSG00000044258	1
ENSMUSG00000044265	10
ENSMUSG00000044286	38
ENSMUSG00000044287	1
ENSMUSG00000044288	12
ENSMUSG00000044292	18
ENSMUSG00000044293	49
ENSMUSG00000044294	14
ENSMUSG00000044296	9
ENSMUSG00000044308	2
ENSMUSG00000044309	11
ENSMUSG00000044312	9
ENSMUSG00000044313	2
ENSMUSG00000044317	10
ENSMUSG00000044322	15
ENSMUSG00000044337	11
ENSMUSG00000044338	11
ENSMUSG00000044339	2
ENSMUSG00000044340	1
ENSMUSG00000044348	1
ENSMUSG00000044352	3
ENSMUSG00000044359	15
ENSMUSG00000044364	1
ENSMUSG00000044365	1
ENSMUSG00000044367	11
ENSMUSG00000044378	4
ENSMUSG00000044390	6
ENSMUSG00000044393	15
ENSMUSG00000044400	3
ENSMUSG00000044408	1
ENSMUSG00000044424	1
ENSMUSG00000044429	13
ENSMUSG00000044430	37
ENSMUSG00000044433	2
ENSMUSG00000044441	38
ENSMUSG00000044444	2
ENSMUSG00000044447	4
ENSMUSG00000044453	10
ENSMUSG00000044454	12
ENSMUSG00000044456	3
ENSMUSG00000044461	1
ENSMUSG00000044465	3
ENSMUSG00000044468	3
ENSMUSG00000044469	3
ENSMUSG00000044485	37
ENSMUSG00000044487	37
ENSMUSG00000044499	10
ENSMUSG00000044501	41
ENSMUSG00000044502	1
ENSMUSG00000044505	14
ENSMUSG00000044518	18
ENSMUSG00000044519	1
ENSMUSG00000044526	11
ENSMUSG00000044528	2
ENSMUSG00000044533	5
ENSMUSG00000044534	20
ENSMUSG00000044542	12
ENSMUSG00000044548	1
ENSMUSG00000044550	2
ENSMUSG00000044560	50
ENSMUSG00000044562	1
ENSMUSG00000044576	1
ENSMUSG00000044583	12
ENSMUSG00000044594	29
ENSMUSG00000044595	5
ENSMUSG00000044597	4
ENSMUSG00000044617	2
ENSMUSG00000044624	28
ENSMUSG00000044626	8
ENSMUSG00000044636	2
ENSMUSG00000044641	2
ENSMUSG00000044645	8
ENSMUSG00000044646	3
ENSMUSG00000044647	2
ENSMUSG00000044649	16
ENSMUSG00000044664	24
ENSMUSG00000044667	7
ENSMUSG00000044674	15
ENSMUSG00000044676	9
ENSMUSG00000044681	1
ENSMUSG00000044703	5
ENSMUSG00000044705	27
ENSMUSG00000044707	1
ENSMUSG00000044708	13
ENSMUSG00000044712	7
ENSMUSG00000044724	14
ENSMUSG00000044734	29
ENSMUSG00000044737	37
ENSMUSG00000044743	2
ENSMUSG00000044749	15
ENSMUSG00000044763	2
ENSMUSG00000044770	9
ENSMUSG00000044786	3
ENSMUSG00000044791	12
ENSMUSG00000044792	1
ENSMUSG00000044795	1
ENSMUSG00000044798	54
ENSMUSG00000044801	11
ENSMUSG00000044807	9
ENSMUSG00000044811	11
ENSMUSG00000044813	3
ENSMUSG00000044814	25
ENSMUSG00000044816	1
ENSMUSG00000044819	15
ENSMUSG00000044824	25
ENSMUSG00000044827	12
ENSMUSG00000044857	1
ENSMUSG00000044860	8
ENSMUSG00000044863	1
ENSMUSG00000044864	12
ENSMUSG00000044876	1
ENSMUSG00000044897	49
ENSMUSG00000044899	27
ENSMUSG00000044903	26
ENSMUSG00000044912	1
ENSMUSG00000044921	1
ENSMUSG00000044923	12
ENSMUSG00000044933	13
ENSMUSG00000044938	15
ENSMUSG00000044949	1
ENSMUSG00000044950	1
ENSMUSG00000044951	8
ENSMUSG00000044952	10
ENSMUSG00000044976	1
ENSMUSG00000044985	13
ENSMUSG00000044986	1
ENSMUSG00000044994	17
ENSMUSG00000045004	2
ENSMUSG00000045005	15
ENSMUSG00000045007	2
ENSMUSG00000045013	17
ENSMUSG00000045019	1
ENSMUSG00000045022	5
ENSMUSG00000045027	24
ENSMUSG00000045030	38
ENSMUSG00000045031	4
ENSMUSG00000045034	2
ENSMUSG00000045038	11
ENSMUSG00000045039	2
ENSMUSG00000045045	14
ENSMUSG00000045052	19
ENSMUSG00000045053	11
ENSMUSG00000045062	26
ENSMUSG00000045064	2
ENSMUSG00000045083	14
ENSMUSG00000045087	12
ENSMUSG00000045091	1
ENSMUSG00000045092	12
ENSMUSG00000045094	2
ENSMUSG00000045095	4
ENSMUSG00000045098	1
ENSMUSG00000045103	5
ENSMUSG00000045109	16
ENSMUSG00000045111	22
ENSMUSG00000045114	2
ENSMUSG00000045126	38
ENSMUSG00000045128	1
ENSMUSG00000045132	36
ENSMUSG00000045136	8
ENSMUSG00000045148	55
ENSMUSG00000045150	14
ENSMUSG00000045174	2
ENSMUSG00000045179	15
ENSMUSG00000045180	3
ENSMUSG00000045193	16
ENSMUSG00000045201	1
ENSMUSG00000045202	35
ENSMUSG00000045204	18
ENSMUSG00000045205	3
ENSMUSG00000045215	2
ENSMUSG00000045216	2
ENSMUSG00000045225	31
ENSMUSG00000045236	2
ENSMUSG00000045246	11
ENSMUSG00000045251	5
ENSMUSG00000045252	1
ENSMUSG00000045267	34
ENSMUSG00000045268	1
ENSMUSG00000045275	1
ENSMUSG00000045281	3
ENSMUSG00000045282	1
ENSMUSG00000045284	2
ENSMUSG00000045287	6
ENSMUSG00000045288	1
ENSMUSG00000045291	3
ENSMUSG00000045294	1
ENSMUSG00000045306	17
ENSMUSG00000045312	5
ENSMUSG00000045314	3
ENSMUSG00000045316	1
ENSMUSG00000045318	15
ENSMUSG00000045322	12
ENSMUSG00000045328	12
ENSMUSG00000045330	31
ENSMUSG00000045331	1
ENSMUSG00000045333	1
ENSMUSG00000045337	2
ENSMUSG00000045340	64
ENSMUSG00000045341	11
ENSMUSG00000045348	1
ENSMUSG00000045350	1
ENSMUSG00000045362	3
ENSMUSG00000045364	30
ENSMUSG00000045381	1
ENSMUSG00000045382	20
ENSMUSG00000045392	12
ENSMUSG00000045394	1
ENSMUSG00000045395	6
ENSMUSG00000045404	12
ENSMUSG00000045409	24
ENSMUSG00000045410	15
ENSMUSG00000045411	1
ENSMUSG00000045414	1
ENSMUSG00000045417	64
ENSMUSG00000045421	35
ENSMUSG00000045427	10
ENSMUSG00000045440	1
ENSMUSG00000045441	2
ENSMUSG00000045455	3
ENSMUSG00000045466	5
ENSMUSG00000045467	12
ENSMUSG00000045474	35
ENSMUSG00000045475	4
ENSMUSG00000045479	10
ENSMUSG00000045493	4
ENSMUSG00000045498	26
ENSMUSG00000045502	2
ENSMUSG00000045503	1
ENSMUSG00000045508	13
ENSMUSG00000045509	7
ENSMUSG00000045514	10
ENSMUSG00000045515	14
ENSMUSG00000045518	4
ENSMUSG00000045519	3
ENSMUSG00000045521	5
ENSMUSG00000045528	8
ENSMUSG00000045532	10
ENSMUSG00000045534	14
ENSMUSG00000045538	1
ENSMUSG00000045539	2
ENSMUSG00000045545	24
ENSMUSG00000045551	14
ENSMUSG00000045559	10
ENSMUSG00000045569	4
ENSMUSG00000045573	1
ENSMUSG00000045575	64
ENSMUSG00000045576	1
ENSMUSG00000045581	16
ENSMUSG00000045584	9
ENSMUSG00000045587	4
ENSMUSG00000045589	1
ENSMUSG00000045591	4
ENSMUSG00000045594	4
ENSMUSG00000045608	15
ENSMUSG00000045613	7
ENSMUSG00000045620	3
ENSMUSG00000045629	1
ENSMUSG00000045631	10
ENSMUSG00000045636	2
ENSMUSG00000045639	9
ENSMUSG00000045648	1
ENSMUSG00000045657	26
ENSMUSG00000045659	3
ENSMUSG00000045664	1
ENSMUSG00000045667	12
ENSMUSG00000045671	5
ENSMUSG00000045672	16
ENSMUSG00000045678	38
ENSMUSG00000045680	3
ENSMUSG00000045689	26
ENSMUSG00000045693	18
ENSMUSG00000045699	40
ENSMUSG00000045708	23
ENSMUSG00000045713	64
ENSMUSG00000045730	22
ENSMUSG00000045757	5
ENSMUSG00000045761	1
ENSMUSG00000045775	11
ENSMUSG00000045776	5
ENSMUSG00000045777	7
ENSMUSG00000045780	36
ENSMUSG00000045792	36
ENSMUSG00000045795	1
ENSMUSG00000045797	3
ENSMUSG00000045802	3
ENSMUSG00000045812	17
ENSMUSG00000045817	3
ENSMUSG00000045822	1
ENSMUSG00000045824	36
ENSMUSG00000045827	29
ENSMUSG00000045835	4
ENSMUSG00000045838	1
ENSMUSG00000045868	3
ENSMUSG00000045871	7
ENSMUSG00000045875	15
ENSMUSG00000045876	26
ENSMUSG00000045883	38
ENSMUSG00000045886	1
ENSMUSG00000045896	1
ENSMUSG00000045912	3
ENSMUSG00000045915	1
ENSMUSG00000045929	1
ENSMUSG00000045932	5
ENSMUSG00000045934	10
ENSMUSG00000045942	11
ENSMUSG00000045954	3
ENSMUSG00000045962	5
ENSMUSG00000045967	1
ENSMUSG00000045968	6
ENSMUSG00000045969	4
ENSMUSG00000045973	1
ENSMUSG00000045975	1
ENSMUSG00000045983	2
ENSMUSG00000045991	4
ENSMUSG00000045994	2
ENSMUSG00000046000	2
ENSMUSG00000046008	8
ENSMUSG00000046016	35
ENSMUSG00000046027	2
ENSMUSG00000046031	5
ENSMUSG00000046032	3
ENSMUSG00000046034	1
ENSMUSG00000046041	49
ENSMUSG00000046049	2
ENSMUSG00000046058	1
ENSMUSG00000046070	14
ENSMUSG00000046079	18
ENSMUSG00000046080	6
ENSMUSG00000046088	40
ENSMUSG00000046093	12
ENSMUSG00000046095	24
ENSMUSG00000046108	2
ENSMUSG00000046110	4
ENSMUSG00000046111	1
ENSMUSG00000046130	64
ENSMUSG00000046133	99
ENSMUSG00000046139	1
ENSMUSG00000046150	54
ENSMUSG00000046152	4
ENSMUSG00000046157	2
ENSMUSG00000046159	7
ENSMUSG00000046160	4
ENSMUSG00000046167	10
ENSMUSG00000046168	10
ENSMUSG00000046169	17
ENSMUSG00000046173	15
ENSMUSG00000046178	3
ENSMUSG00000046179	1
ENSMUSG00000046180	31
ENSMUSG00000046182	2
ENSMUSG00000046185	10
ENSMUSG00000046186	9
ENSMUSG00000046191	26
ENSMUSG00000046196	3
ENSMUSG00000046201	1
ENSMUSG00000046204	10
ENSMUSG00000046207	1
ENSMUSG00000046210	17
ENSMUSG00000046213	8
ENSMUSG00000046215	1
ENSMUSG00000046229	1
ENSMUSG00000046230	3
ENSMUSG00000046240	1
ENSMUSG00000046245	2
ENSMUSG00000046258	24
ENSMUSG00000046262	99
ENSMUSG00000046269	7
ENSMUSG00000046272	38
ENSMUSG00000046275	2
ENSMUSG00000046280	3
ENSMUSG00000046282	24
ENSMUSG00000046287	10
ENSMUSG00000046300	10
ENSMUSG00000046311	13
ENSMUSG00000046314	1
ENSMUSG00000046321	10
ENSMUSG00000046329	6
ENSMUSG00000046337	1
ENSMUSG00000046338	2
ENSMUSG00000046352	16
ENSMUSG00000046367	5
ENSMUSG00000046378	2
ENSMUSG00000046380	6
ENSMUSG00000046387	26
ENSMUSG00000046396	9
ENSMUSG00000046402	13
ENSMUSG00000046410	12
ENSMUSG00000046417	1
ENSMUSG00000046431	37
ENSMUSG00000046432	2
ENSMUSG00000046434	10
ENSMUSG00000046435	99
ENSMUSG00000046438	5
ENSMUSG00000046441	1
ENSMUSG00000046442	5
ENSMUSG00000046447	1
ENSMUSG00000046449	1
ENSMUSG00000046450	11
ENSMUSG00000046456	2
ENSMUSG00000046460	4
ENSMUSG00000046470	15
ENSMUSG00000046474	16
ENSMUSG00000046480	5
ENSMUSG00000046486	19
ENSMUSG00000046491	14
ENSMUSG00000046493	12
ENSMUSG00000046500	4
ENSMUSG00000046516	1
ENSMUSG00000046518	1
ENSMUSG00000046519	1
ENSMUSG00000046523	10
ENSMUSG00000046532	11
ENSMUSG00000046541	1
ENSMUSG00000046546	1
ENSMUSG00000046550	22
ENSMUSG00000046561	5
ENSMUSG00000046562	1
ENSMUSG00000046572	1
ENSMUSG00000046574	1
ENSMUSG00000046585	1
ENSMUSG00000046589	18
ENSMUSG00000046598	13
ENSMUSG00000046613	4
ENSMUSG00000046615	13
ENSMUSG00000046618	10
ENSMUSG00000046623	16
ENSMUSG00000046634	7
ENSMUSG00000046643	15
ENSMUSG00000046650	11
ENSMUSG00000046652	34
ENSMUSG00000046667	10
ENSMUSG00000046668	1
ENSMUSG00000046671	2
ENSMUSG00000046676	1
ENSMUSG00000046678	18
ENSMUSG00000046687	1
ENSMUSG00000046694	3
ENSMUSG00000046697	6
ENSMUSG00000046699	7
ENSMUSG00000046707	2
ENSMUSG00000046709	6
ENSMUSG00000046711	1
ENSMUSG00000046714	18
ENSMUSG00000046716	64
ENSMUSG00000046717	1
ENSMUSG00000046719	3
ENSMUSG00000046722	1
ENSMUSG00000046723	24
ENSMUSG00000046731	10
ENSMUSG00000046733	3
ENSMUSG00000046743	9
ENSMUSG00000046748	6
ENSMUSG00000046750	1
ENSMUSG00000046755	3
ENSMUSG00000046761	7
ENSMUSG00000046768	9
ENSMUSG00000046774	1
ENSMUSG00000046785	2
ENSMUSG00000046790	23
ENSMUSG00000046791	1
ENSMUSG00000046792	1
ENSMUSG00000046793	1
ENSMUSG00000046794	5
ENSMUSG00000046805	1
ENSMUSG00000046807	1
ENSMUSG00000046808	11
ENSMUSG00000046811	1
ENSMUSG00000046818	1
ENSMUSG00000046822	2
ENSMUSG00000046826	1
ENSMUSG00000046828	4
ENSMUSG00000046834	18
ENSMUSG00000046844	5
ENSMUSG00000046845	5
ENSMUSG00000046854	6
ENSMUSG00000046856	14
ENSMUSG00000046861	4
ENSMUSG00000046862	99
ENSMUSG00000046865	1
ENSMUSG00000046876	1
ENSMUSG00000046879	14
ENSMUSG00000046881	47
ENSMUSG00000046886	1
ENSMUSG00000046897	2
ENSMUSG00000046899	25
ENSMUSG00000046908	1
ENSMUSG00000046913	38
ENSMUSG00000046922	12
ENSMUSG00000046924	7
ENSMUSG00000046932	37
ENSMUSG00000046934	1
ENSMUSG00000046942	31
ENSMUSG00000046947	1
ENSMUSG00000046949	1
ENSMUSG00000046959	10
ENSMUSG00000046961	2
ENSMUSG00000046962	4
ENSMUSG00000046971	6
ENSMUSG00000046974	5
ENSMUSG00000046975	38
ENSMUSG00000046982	2
ENSMUSG00000046997	3
ENSMUSG00000047002	2
ENSMUSG00000047013	1
ENSMUSG00000047026	6
ENSMUSG00000047030	1
ENSMUSG00000047031	64
ENSMUSG00000047033	26
ENSMUSG00000047034	1
ENSMUSG00000047037	5
ENSMUSG00000047039	31
ENSMUSG00000047048	1
ENSMUSG00000047050	54
ENSMUSG00000047053	6
ENSMUSG00000047067	13
ENSMUSG00000047079	12
ENSMUSG00000047085	14
ENSMUSG00000047090	1
ENSMUSG00000047102	34
ENSMUSG00000047104	2
ENSMUSG00000047108	13
ENSMUSG00000047109	12
ENSMUSG00000047115	1
ENSMUSG00000047117	4
ENSMUSG00000047141	2
ENSMUSG00000047143	5
ENSMUSG00000047146	2
ENSMUSG00000047149	10
ENSMUSG00000047153	6
ENSMUSG00000047155	30
ENSMUSG00000047161	6
ENSMUSG00000047171	3
ENSMUSG00000047180	2
ENSMUSG00000047181	3
ENSMUSG00000047182	3
ENSMUSG00000047187	11
ENSMUSG00000047193	2
ENSMUSG00000047197	16
ENSMUSG00000047203	51
ENSMUSG00000047205	13
ENSMUSG00000047207	10
ENSMUSG00000047213	2
ENSMUSG00000047215	2
ENSMUSG00000047216	12
ENSMUSG00000047222	14
ENSMUSG00000047225	10
ENSMUSG00000047228	9
ENSMUSG00000047230	12
ENSMUSG00000047237	13
ENSMUSG00000047242	2
ENSMUSG00000047246	5
ENSMUSG00000047250	1
ENSMUSG00000047253	3
ENSMUSG00000047257	24
ENSMUSG00000047259	4
ENSMUSG00000047264	3
ENSMUSG00000047281	6
ENSMUSG00000047284	1
ENSMUSG00000047286	15
ENSMUSG00000047293	11
ENSMUSG00000047298	11
ENSMUSG00000047307	26
ENSMUSG00000047342	2
ENSMUSG00000047343	4
ENSMUSG00000047344	2
ENSMUSG00000047352	18
ENSMUSG00000047368	3
ENSMUSG00000047369	2
ENSMUSG00000047371	3
ENSMUSG00000047379	3
ENSMUSG00000047394	3
ENSMUSG00000047407	8
ENSMUSG00000047409	3
ENSMUSG00000047412	6
ENSMUSG00000047414	14
ENSMUSG00000047415	10
ENSMUSG00000047417	2
ENSMUSG00000047419	2
ENSMUSG00000047428	7
ENSMUSG00000047434	3
ENSMUSG00000047441	2
ENSMUSG00000047443	1
ENSMUSG00000047444	5
ENSMUSG00000047446	6
ENSMUSG00000047459	1
ENSMUSG00000047462	1
ENSMUSG00000047473	10
ENSMUSG00000047485	15
ENSMUSG00000047492	8
ENSMUSG00000047495	4
ENSMUSG00000047497	17
ENSMUSG00000047501	12
ENSMUSG00000047502	9
ENSMUSG00000047507	1
ENSMUSG00000047508	3
ENSMUSG00000047511	33
ENSMUSG00000047514	5
ENSMUSG00000047517	9
ENSMUSG00000047531	3
ENSMUSG00000047535	27
ENSMUSG00000047544	2
ENSMUSG00000047545	2
ENSMUSG00000047547	1
ENSMUSG00000047554	1
ENSMUSG00000047557	1
ENSMUSG00000047562	16
ENSMUSG00000047564	3
ENSMUSG00000047565	1
ENSMUSG00000047586	5
ENSMUSG00000047591	6
ENSMUSG00000047592	3
ENSMUSG00000047594	37
ENSMUSG00000047603	10
ENSMUSG00000047604	1
ENSMUSG00000047606	2
ENSMUSG00000047626	49
ENSMUSG00000047636	10
ENSMUSG00000047638	14
ENSMUSG00000047641	14
ENSMUSG00000047648	1
ENSMUSG00000047654	5
ENSMUSG00000047655	64
ENSMUSG00000047658	5
ENSMUSG00000047667	54
ENSMUSG00000047669	1
ENSMUSG00000047671	4
ENSMUSG00000047674	2
ENSMUSG00000047678	7
ENSMUSG00000047686	1
ENSMUSG00000047702	35
ENSMUSG00000047712	1
ENSMUSG00000047714	1
ENSMUSG00000047716	19
ENSMUSG00000047720	8
ENSMUSG00000047728	6
ENSMUSG00000047730	11
ENSMUSG00000047731	1
ENSMUSG00000047746	1
ENSMUSG00000047747	11
ENSMUSG00000047759	10
ENSMUSG00000047766	5
ENSMUSG00000047767	3
ENSMUSG00000047777	1
ENSMUSG00000047786	1
ENSMUSG00000047787	14
ENSMUSG00000047793	10
ENSMUSG00000047794	25
ENSMUSG00000047797	16
ENSMUSG00000047798	11
ENSMUSG00000047799	99
ENSMUSG00000047810	5
ENSMUSG00000047819	6
ENSMUSG00000047821	5
ENSMUSG00000047824	1
ENSMUSG00000047832	1
ENSMUSG00000047842	11
ENSMUSG00000047844	2
ENSMUSG00000047854	7
ENSMUSG00000047861	18
ENSMUSG00000047866	1
ENSMUSG00000047867	7
ENSMUSG00000047868	49
ENSMUSG00000047878	1
ENSMUSG00000047880	20
ENSMUSG00000047881	2
ENSMUSG00000047884	37
ENSMUSG00000047888	2
ENSMUSG00000047889	29
ENSMUSG00000047894	14
ENSMUSG00000047897	1
ENSMUSG00000047898	20
ENSMUSG00000047904	13
ENSMUSG00000047907	2
ENSMUSG00000047909	4
ENSMUSG00000047910	26
ENSMUSG00000047911	3
ENSMUSG00000047953	14
ENSMUSG00000047959	14
ENSMUSG00000047960	24
ENSMUSG00000047969	31
ENSMUSG00000047976	14
ENSMUSG00000047977	2
ENSMUSG00000047980	1
ENSMUSG00000047990	3
ENSMUSG00000047995	3
ENSMUSG00000047996	3
ENSMUSG00000048000	1
ENSMUSG00000048001	3
ENSMUSG00000048003	2
ENSMUSG00000048007	3
ENSMUSG00000048013	24
ENSMUSG00000048015	9
ENSMUSG00000048022	2
ENSMUSG00000048027	2
ENSMUSG00000048031	10
ENSMUSG00000048039	3
ENSMUSG00000048040	2
ENSMUSG00000048047	4
ENSMUSG00000048058	3
ENSMUSG00000048062	14
ENSMUSG00000048065	3
ENSMUSG00000048067	37
ENSMUSG00000048076	11
ENSMUSG00000048078	5
ENSMUSG00000048080	50
ENSMUSG00000048087	3
ENSMUSG00000048096	6
ENSMUSG00000048101	12
ENSMUSG00000048109	2
ENSMUSG00000048118	6
ENSMUSG00000048120	6
ENSMUSG00000048126	14
ENSMUSG00000048138	5
ENSMUSG00000048142	8
ENSMUSG00000048148	1
ENSMUSG00000048153	49
ENSMUSG00000048154	8
ENSMUSG00000048155	5
ENSMUSG00000048173	47
ENSMUSG00000048175	6
ENSMUSG00000048185	2
ENSMUSG00000048191	11
ENSMUSG00000048197	31
ENSMUSG00000048200	1
ENSMUSG00000048206	13
ENSMUSG00000048216	5
ENSMUSG00000048218	2
ENSMUSG00000048222	1
ENSMUSG00000048226	55
ENSMUSG00000048230	1
ENSMUSG00000048231	34
ENSMUSG00000048232	1
ENSMUSG00000048234	11
ENSMUSG00000048236	10
ENSMUSG00000048240	8
ENSMUSG00000048251	2
ENSMUSG00000048264	2
ENSMUSG00000048277	4
ENSMUSG00000048280	22
ENSMUSG00000048284	34
ENSMUSG00000048292	10
ENSMUSG00000048294	16
ENSMUSG00000048299	18
ENSMUSG00000048304	7
ENSMUSG00000048307	1
ENSMUSG00000048310	12
ENSMUSG00000048312	4
ENSMUSG00000048327	1
ENSMUSG00000048329	1
ENSMUSG00000048332	5
ENSMUSG00000048337	19
ENSMUSG00000048347	38
ENSMUSG00000048349	14
ENSMUSG00000048355	2
ENSMUSG00000048356	47
ENSMUSG00000048368	14
ENSMUSG00000048371	1
ENSMUSG00000048376	10
ENSMUSG00000048377	18
ENSMUSG00000048378	33
ENSMUSG00000048379	8
ENSMUSG00000048385	4
ENSMUSG00000048387	1
ENSMUSG00000048388	2
ENSMUSG00000048391	18
ENSMUSG00000048398	8
ENSMUSG00000048399	1
ENSMUSG00000048400	3
ENSMUSG00000048402	17
ENSMUSG00000048410	1
ENSMUSG00000048411	5
ENSMUSG00000048416	1
ENSMUSG00000048424	1
ENSMUSG00000048440	30
ENSMUSG00000048450	21
ENSMUSG00000048455	2
ENSMUSG00000048456	38
ENSMUSG00000048458	1
ENSMUSG00000048469	36
ENSMUSG00000048473	19
ENSMUSG00000048480	20
ENSMUSG00000048482	3
ENSMUSG00000048485	14
ENSMUSG00000048486	1
ENSMUSG00000048495	3
ENSMUSG00000048497	1
ENSMUSG00000048498	11
ENSMUSG00000048500	1
ENSMUSG00000048501	54
ENSMUSG00000048502	5
ENSMUSG00000048516	24
ENSMUSG00000048520	9
ENSMUSG00000048521	20
ENSMUSG00000048528	19
ENSMUSG00000048537	2
ENSMUSG00000048540	10
ENSMUSG00000048546	8
ENSMUSG00000048550	1
ENSMUSG00000048562	14
ENSMUSG00000048573	3
ENSMUSG00000048582	16
ENSMUSG00000048583	1
ENSMUSG00000048602	4
ENSMUSG00000048612	5
ENSMUSG00000048620	17
ENSMUSG00000048621	1
ENSMUSG00000048626	12
ENSMUSG00000048644	2
ENSMUSG00000048652	1
ENSMUSG00000048661	1
ENSMUSG00000048677	1
ENSMUSG00000048686	3
ENSMUSG00000048693	23
ENSMUSG00000048696	3
ENSMUSG00000048697	51
ENSMUSG00000048699	18
ENSMUSG00000048703	26
ENSMUSG00000048706	1
ENSMUSG00000048707	1
ENSMUSG00000048720	7
ENSMUSG00000048728	9
ENSMUSG00000048732	1
ENSMUSG00000048745	49
ENSMUSG00000048752	24
ENSMUSG00000048756	4
ENSMUSG00000048758	5
ENSMUSG00000048763	19
ENSMUSG00000048764	15
ENSMUSG00000048766	2
ENSMUSG00000048775	29
ENSMUSG00000048779	15
ENSMUSG00000048787	4
ENSMUSG00000048794	1
ENSMUSG00000048796	1
ENSMUSG00000048806	30
ENSMUSG00000048810	24
ENSMUSG00000048814	2
ENSMUSG00000048826	1
ENSMUSG00000048827	7
ENSMUSG00000048830	7
ENSMUSG00000048832	3
ENSMUSG00000048834	2
ENSMUSG00000048852	14
ENSMUSG00000048856	4
ENSMUSG00000048865	4
ENSMUSG00000048874	2
ENSMUSG00000048878	1
ENSMUSG00000048895	1
ENSMUSG00000048897	1
ENSMUSG00000048899	1
ENSMUSG00000048904	9
ENSMUSG00000048911	1
ENSMUSG00000048915	4
ENSMUSG00000048919	13
ENSMUSG00000048921	5
ENSMUSG00000048933	17
ENSMUSG00000048938	14
ENSMUSG00000048939	3
ENSMUSG00000048960	11
ENSMUSG00000048965	20
ENSMUSG00000048967	1
ENSMUSG00000048970	2
ENSMUSG00000048978	1
ENSMUSG00000048981	24
ENSMUSG00000048988	7
ENSMUSG00000048992	24
ENSMUSG00000048994	3
ENSMUSG00000048996	47
ENSMUSG00000048997	2
ENSMUSG00000049010	18
ENSMUSG00000049011	50
ENSMUSG00000049013	24
ENSMUSG00000049015	38
ENSMUSG00000049018	31
ENSMUSG00000049028	10
ENSMUSG00000049037	23
ENSMUSG00000049038	2
ENSMUSG00000049041	1
ENSMUSG00000049044	12
ENSMUSG00000049047	9
ENSMUSG00000049052	49
ENSMUSG00000049057	55
ENSMUSG00000049073	54
ENSMUSG00000049076	11
ENSMUSG00000049086	4
ENSMUSG00000049090	5
ENSMUSG00000049091	1
ENSMUSG00000049092	2
ENSMUSG00000049097	2
ENSMUSG00000049098	54
ENSMUSG00000049100	26
ENSMUSG00000049103	20
ENSMUSG00000049106	4
ENSMUSG00000049107	3
ENSMUSG00000049109	2
