Ensembl.Gene.ID	omega0
ENSMUSG00000020775	0.10037
ENSMUSG00000046822	0.05728
ENSMUSG00000030954	0.10098
ENSMUSG00000030963	0.10126
ENSMUSG00000054134	0.13706
ENSMUSG00000039835	0.06051
ENSMUSG00000039795	0.09562
ENSMUSG00000053581	0.08538
ENSMUSG00000026197	0.08538
ENSMUSG00000021260	0.05576
ENSMUSG00000053461	0.07775
ENSMUSG00000064325	0.05965
ENSMUSG00000035198	0.00463
ENSMUSG00000045007	0.00457
ENSMUSG00000064061	0.14081
ENSMUSG00000039682	0.06592
ENSMUSG00000039263	0.04318
ENSMUSG00000049792	0.04838
ENSMUSG00000030847	0.11052
ENSMUSG00000009293	0.0116
ENSMUSG00000020794	0.02117
ENSMUSG00000015970	0.05135
ENSMUSG00000005621	0.07489
ENSMUSG00000019338	0.03195
ENSMUSG00000048970	0.1414
ENSMUSG00000043154	0.06568
ENSMUSG00000021022	0.02184
ENSMUSG00000021532	0.17671
ENSMUSG00000028959	0.05643
ENSMUSG00000000384	0.12213
ENSMUSG00000027086	0.2023
ENSMUSG00000024787	0.05112
ENSMUSG00000019235	0.06915
ENSMUSG00000089872	0.08054
ENSMUSG00000029776	0.05271
ENSMUSG00000022536	0.01676
ENSMUSG00000028567	0.05717
ENSMUSG00000063564	0.04556
ENSMUSG00000058806	0.04742
ENSMUSG00000052738	0.03932
ENSMUSG00000020917	0.0255
ENSMUSG00000064043	0.0879
ENSMUSG00000042507	0.06343
ENSMUSG00000021396	0.07419
ENSMUSG00000034829	0.07554
ENSMUSG00000020844	0.02502
ENSMUSG00000028207	0.04892
ENSMUSG00000029348	0.02515
ENSMUSG00000078632	0.22793
ENSMUSG00000038022	0.09276
ENSMUSG00000026767	0.05409
ENSMUSG00000003810	0.02431
ENSMUSG00000053693	0.02443
ENSMUSG00000031833	0.03212
ENSMUSG00000059273	0.04355
ENSMUSG00000042851	0.04197
ENSMUSG00000079109	0.06485
ENSMUSG00000026098	0.12221
ENSMUSG00000034177	0.02459
ENSMUSG00000003581	0.05276
ENSMUSG00000079608	0.2016
ENSMUSG00000046027	0.10753
ENSMUSG00000024378	0.10114
ENSMUSG00000079509	0.05536
ENSMUSG00000038902	0.03716
ENSMUSG00000017428	0.01769
ENSMUSG00000027206	0.0048
ENSMUSG00000042672	0.13854
ENSMUSG00000022303	0.13757
ENSMUSG00000092094	0.20051
ENSMUSG00000034621	0.0504
ENSMUSG00000070866	0.17308
ENSMUSG00000021786	0.07168
ENSMUSG00000021367	0.05243
ENSMUSG00000028635	0.04546
ENSMUSG00000019853	0.12332
ENSMUSG00000042770	0.09255
ENSMUSG00000024979	0.03462
ENSMUSG00000059602	0.0484
ENSMUSG00000009394	0.04607
ENSMUSG00000059149	0.07498
ENSMUSG00000038528	0.12754
ENSMUSG00000038522	0.12849
ENSMUSG00000009248	0.00469
ENSMUSG00000035951	0.09015
ENSMUSG00000053510	0.07273
ENSMUSG00000056999	0.03952
ENSMUSG00000022472	0.06296
ENSMUSG00000036264	0.05891
ENSMUSG00000022816	0.06211
ENSMUSG00000034098	0.06909
ENSMUSG00000052512	0.03046
ENSMUSG00000020181	0.04403
ENSMUSG00000009418	0.03984
ENSMUSG00000030518	0.07285
ENSMUSG00000071604	0.05876
ENSMUSG00000032657	0.04525
ENSMUSG00000021646	0.05648
ENSMUSG00000032527	0.02368
ENSMUSG00000044617	0.04243
ENSMUSG00000066687	0.01736
ENSMUSG00000027439	0.05119
ENSMUSG00000031451	0.09943
ENSMUSG00000046610	0.13126
ENSMUSG00000026867	0.01829
ENSMUSG00000025340	0.04982
ENSMUSG00000028397	0.0434
ENSMUSG00000033326	0.04138
ENSMUSG00000027007	0.07646
ENSMUSG00000033365	0.04307
ENSMUSG00000012535	0.02196
ENSMUSG00000020007	0.14197
ENSMUSG00000037157	0.14554
ENSMUSG00000034333	0.06678
ENSMUSG00000038256	0.0625
ENSMUSG00000063382	0.06755
ENSMUSG00000038369	0.10569
ENSMUSG00000036908	0.04733
ENSMUSG00000042251	0.15154
ENSMUSG00000023262	0.1006
ENSMUSG00000064247	0.12148
ENSMUSG00000028657	0.06778
ENSMUSG00000015474	0.04839
ENSMUSG00000038354	0.08869
ENSMUSG00000022246	0.10472
ENSMUSG00000023286	0.01909
ENSMUSG00000028277	0.02757
ENSMUSG00000021692	0.03348
ENSMUSG00000036983	0.07174
ENSMUSG00000021190	0.06842
ENSMUSG00000038975	0.02831
ENSMUSG00000024477	0.05045
ENSMUSG00000025240	0.04643
ENSMUSG00000042105	0.03878
ENSMUSG00000049119	0.02444
ENSMUSG00000020928	0.09971
ENSMUSG00000028902	0.01993
ENSMUSG00000038806	0.05897
ENSMUSG00000000339	0.08152
ENSMUSG00000039233	0.14178
ENSMUSG00000037287	0.07751
ENSMUSG00000040731	0.03146
ENSMUSG00000058655	0.04735
ENSMUSG00000028292	0.10129
ENSMUSG00000018848	0.05945
ENSMUSG00000040151	0.0323
ENSMUSG00000020321	0.057
ENSMUSG00000025963	0.16565
ENSMUSG00000021884	0.08366
ENSMUSG00000032763	0.06862
ENSMUSG00000025200	0.06867
ENSMUSG00000025898	0.0961
ENSMUSG00000066152	0.08498
ENSMUSG00000066150	0.06163
ENSMUSG00000036932	0.04298
ENSMUSG00000022763	0.08167
ENSMUSG00000033499	0.08298
ENSMUSG00000022244	0.0978
ENSMUSG00000055137	0.08084
ENSMUSG00000029014	0.03805
ENSMUSG00000026740	0.05875
ENSMUSG00000055980	0.03518
ENSMUSG00000038894	0.03321
ENSMUSG00000025873	0.02883
ENSMUSG00000010517	0.04405
ENSMUSG00000021748	0.03938
ENSMUSG00000032263	0.04081
ENSMUSG00000048232	0.06232
ENSMUSG00000005371	0.00741
ENSMUSG00000019849	0.04824
ENSMUSG00000024127	0.10832
ENSMUSG00000029505	0.06857
ENSMUSG00000039671	0.03125
ENSMUSG00000040464	0.08773
ENSMUSG00000039069	0.08619
ENSMUSG00000002814	0.05119
ENSMUSG00000022779	0.02664
ENSMUSG00000027207	0.08707
ENSMUSG00000020766	0.06598
ENSMUSG00000031400	0.03768
ENSMUSG00000089992	0.03768
ENSMUSG00000028980	0.09328
ENSMUSG00000027509	0.01486
ENSMUSG00000066979	0.01598
ENSMUSG00000050079	0.03168
ENSMUSG00000041528	0.03559
ENSMUSG00000027487	0.05386
ENSMUSG00000032702	0.0667
ENSMUSG00000042099	0.05619
ENSMUSG00000032194	0.03559
ENSMUSG00000035407	0.08157
ENSMUSG00000090061	0.04443
ENSMUSG00000022538	0.05299
ENSMUSG00000024429	0.05045
ENSMUSG00000021706	0.11271
ENSMUSG00000021013	0.05953
ENSMUSG00000025235	0.06743
ENSMUSG00000032135	0.12875
ENSMUSG00000002980	0.12878
ENSMUSG00000029249	0.05542
ENSMUSG00000022148	0.10473
ENSMUSG00000078612	0.10473
ENSMUSG00000002981	0.01787
ENSMUSG00000021610	0.05149
ENSMUSG00000066324	0.07624
ENSMUSG00000068882	0.07491
ENSMUSG00000021124	0.09239
ENSMUSG00000037845	0.10302
ENSMUSG00000021420	0.06385
ENSMUSG00000026219	0.02409
ENSMUSG00000035247	0.01667
ENSMUSG00000020720	0.01666
ENSMUSG00000035297	0.00981
ENSMUSG00000068373	0.05086
ENSMUSG00000063455	0.05105
ENSMUSG00000028274	0.05093
ENSMUSG00000030002	0.08317
ENSMUSG00000043155	0.08648
ENSMUSG00000036273	0.10646
ENSMUSG00000015133	0.04675
ENSMUSG00000019986	0.0975
ENSMUSG00000036769	0.01753
ENSMUSG00000025977	0.09372
ENSMUSG00000010592	0.09728
ENSMUSG00000028851	0.02766
ENSMUSG00000029434	0.0252
ENSMUSG00000030534	0.04654
ENSMUSG00000026245	0.07203
ENSMUSG00000029028	0.07263
ENSMUSG00000037134	0.08521
ENSMUSG00000060098	0.07948
ENSMUSG00000040225	0.05546
ENSMUSG00000026790	0.11863
ENSMUSG00000028256	0.11588
ENSMUSG00000017499	0.08534
ENSMUSG00000028587	0.08442
ENSMUSG00000071655	0.02951
ENSMUSG00000026353	0.07056
ENSMUSG00000042961	0.07904
ENSMUSG00000075256	0.11747
ENSMUSG00000035891	0.08423
ENSMUSG00000000959	0.10213
ENSMUSG00000035505	0.11971
ENSMUSG00000042320	0.10401
ENSMUSG00000036990	0.11552
ENSMUSG00000030214	0.07764
ENSMUSG00000029598	0.07582
ENSMUSG00000029658	0.16014
ENSMUSG00000026523	0.13729
ENSMUSG00000020307	0.01944
ENSMUSG00000020870	0.01944
ENSMUSG00000027618	0.04058
ENSMUSG00000026307	0.08547
ENSMUSG00000047694	0.05421
ENSMUSG00000024072	0.03202
ENSMUSG00000030753	0.06802
ENSMUSG00000027367	0.03905
ENSMUSG00000020553	0.15429
ENSMUSG00000021499	0.11919
ENSMUSG00000033486	0.11615
ENSMUSG00000048003	0.08643
ENSMUSG00000014418	0.10689
ENSMUSG00000021275	0.06458
ENSMUSG00000041809	0.11974
ENSMUSG00000025038	0.16046
ENSMUSG00000050332	0.06962
ENSMUSG00000045174	0.06872
ENSMUSG00000034252	0.06515
ENSMUSG00000052917	0.06523
ENSMUSG00000034883	0.11696
ENSMUSG00000046585	0.08323
ENSMUSG00000039620	0.08791
ENSMUSG00000025899	0.09072
ENSMUSG00000025269	0.0874
ENSMUSG00000035960	0.04143
ENSMUSG00000048251	0.0238
ENSMUSG00000020171	0.01198
ENSMUSG00000041215	0.06636
ENSMUSG00000001666	0.09345
ENSMUSG00000033307	0.08353
ENSMUSG00000067063	0.08235
ENSMUSG00000048218	0.10698
ENSMUSG00000021686	0.05427
ENSMUSG00000062444	0.02226
ENSMUSG00000029413	0.1149
ENSMUSG00000031591	0.11312
ENSMUSG00000044156	0.12484
ENSMUSG00000046240	0.04663
ENSMUSG00000047866	0.04118
ENSMUSG00000057541	0.04882
ENSMUSG00000036256	0.08249
ENSMUSG00000035551	0.08114
ENSMUSG00000025213	0.05406
ENSMUSG00000038121	0.08199
ENSMUSG00000027495	0.11786
ENSMUSG00000030264	0.06735
ENSMUSG00000024246	0.09994
ENSMUSG00000035258	0.09614
ENSMUSG00000071984	0.07712
ENSMUSG00000033060	0.06743
ENSMUSG00000037736	0.06743
ENSMUSG00000032897	0.01793
ENSMUSG00000030042	0.03158
ENSMUSG00000041064	0.06594
ENSMUSG00000026305	0.05819
ENSMUSG00000032637	0.04077
ENSMUSG00000002007	0.05117
ENSMUSG00000034858	0.09602
ENSMUSG00000034579	0.11822
ENSMUSG00000014771	0.09073
ENSMUSG00000002635	0.08843
ENSMUSG00000025371	0.05307
ENSMUSG00000034190	0.04573
ENSMUSG00000042156	0.13049
ENSMUSG00000037784	0.13197
ENSMUSG00000031813	0.09853
ENSMUSG00000021518	0.03539
ENSMUSG00000025495	0.02035
ENSMUSG00000032051	0.09103
ENSMUSG00000079677	0.02986
ENSMUSG00000036819	0.07668
ENSMUSG00000070284	0.02605
ENSMUSG00000033021	0.03073
ENSMUSG00000041660	0.09823
ENSMUSG00000079834	0.06028
ENSMUSG00000019087	0.09651
ENSMUSG00000038733	0.01767
ENSMUSG00000029086	0.19414
ENSMUSG00000027376	0.13551
ENSMUSG00000049606	0.10156
ENSMUSG00000027822	0.04886
ENSMUSG00000019080	0.0768
ENSMUSG00000061665	0.06342
ENSMUSG00000040990	0.06392
ENSMUSG00000038538	0.06961
ENSMUSG00000039473	0.07568
ENSMUSG00000027291	0.03025
ENSMUSG00000070939	0.07849
ENSMUSG00000041439	0.03397
ENSMUSG00000048329	0.15704
ENSMUSG00000040462	0.06252
ENSMUSG00000020311	0.06259
ENSMUSG00000042684	0.11635
ENSMUSG00000025176	0.07883
ENSMUSG00000020549	0.07903
ENSMUSG00000036941	0.06569
ENSMUSG00000049690	0.0741
ENSMUSG00000023009	0.07434
ENSMUSG00000034903	0.09032
ENSMUSG00000020173	0.09068
ENSMUSG00000026822	0.19408
ENSMUSG00000025086	0.07241
ENSMUSG00000028028	0.08827
ENSMUSG00000026116	0.07889
ENSMUSG00000033767	0.13775
ENSMUSG00000003208	0.02012
ENSMUSG00000004994	0.03447
ENSMUSG00000020185	0.12242
ENSMUSG00000040174	0.08599
ENSMUSG00000044339	0.081
ENSMUSG00000027466	0.05771
ENSMUSG00000030889	0.16231
ENSMUSG00000021910	0.05936
ENSMUSG00000026213	0.08815
ENSMUSG00000036098	0.06972
ENSMUSG00000034057	0.06937
ENSMUSG00000032523	0.08228
ENSMUSG00000028700	0.03177
ENSMUSG00000020346	0.04422
ENSMUSG00000049133	0.20125
ENSMUSG00000037674	0.05849
ENSMUSG00000015755	0.04106
ENSMUSG00000024560	0.02806
ENSMUSG00000048424	0.0792
ENSMUSG00000042632	0.07322
ENSMUSG00000036257	0.09137
ENSMUSG00000001909	0.05884
ENSMUSG00000053286	0.06217
ENSMUSG00000008482	0.07147
ENSMUSG00000025373	0.01077
ENSMUSG00000026499	0.03308
ENSMUSG00000018651	0.02925
ENSMUSG00000029196	0.0199
ENSMUSG00000042508	0.05165
ENSMUSG00000026803	0.08528
ENSMUSG00000048677	0.09698
ENSMUSG00000033228	0.11891
ENSMUSG00000038611	0.10338
ENSMUSG00000047731	0.05465
ENSMUSG00000030035	0.03613
ENSMUSG00000019856	0.08854
ENSMUSG00000015879	0.10193
ENSMUSG00000064267	0.10692
ENSMUSG00000032313	0.07251
ENSMUSG00000020074	0.03324
ENSMUSG00000033712	0.05563
ENSMUSG00000022685	0.05241
ENSMUSG00000073460	0.09833
ENSMUSG00000044562	0.04733
ENSMUSG00000029576	0.04742
ENSMUSG00000021556	0.07951
ENSMUSG00000040478	0.0501
ENSMUSG00000027684	0.04186
ENSMUSG00000033088	0.06114
ENSMUSG00000057229	0.11645
ENSMUSG00000054894	0.10138
ENSMUSG00000034871	0.12343
ENSMUSG00000034334	0.10609
ENSMUSG00000035735	0.01581
ENSMUSG00000039206	0.10082
ENSMUSG00000041852	0.03456
ENSMUSG00000062115	0.03361
ENSMUSG00000031393	0.02668
ENSMUSG00000018412	0.07425
ENSMUSG00000026004	0.15085
ENSMUSG00000048327	0.14057
ENSMUSG00000019773	0.13413
ENSMUSG00000048230	0.13016
ENSMUSG00000049420	0.03029
ENSMUSG00000003354	0.07536
ENSMUSG00000073102	0.08703
ENSMUSG00000002279	0.06468
ENSMUSG00000022614	0.0657
ENSMUSG00000019731	0.03138
ENSMUSG00000042202	0.04173
ENSMUSG00000034748	0.04396
ENSMUSG00000025138	0.05513
ENSMUSG00000030213	0.08922
ENSMUSG00000031168	0.09825
ENSMUSG00000021928	0.09825
ENSMUSG00000053198	0.08242
ENSMUSG00000040721	0.07284
ENSMUSG00000025255	0.04351
ENSMUSG00000022455	0.13656
ENSMUSG00000000600	0.04448
ENSMUSG00000024816	0.07236
ENSMUSG00000005611	0.0871
ENSMUSG00000021792	0.0912
ENSMUSG00000029059	0.10433
ENSMUSG00000039599	0.16303
ENSMUSG00000070044	0.16311
ENSMUSG00000040761	0.05362
ENSMUSG00000026832	0.07919
ENSMUSG00000000531	0.08092
ENSMUSG00000021065	0.04274
ENSMUSG00000060090	0.06682
ENSMUSG00000046441	0.09796
ENSMUSG00000024019	0.05424
ENSMUSG00000020817	0.03519
ENSMUSG00000004896	0.06726
ENSMUSG00000036009	0.11276
ENSMUSG00000026589	0.13239
ENSMUSG00000026924	0.11755
ENSMUSG00000005871	0.04685
ENSMUSG00000020135	0.03781
ENSMUSG00000063511	0.01284
ENSMUSG00000029402	0.03278
ENSMUSG00000020901	0.07221
ENSMUSG00000046207	0.07221
ENSMUSG00000050315	0.08137
ENSMUSG00000039376	0.05798
ENSMUSG00000005442	0.04336
ENSMUSG00000022641	0.06361
ENSMUSG00000050721	0.04554
ENSMUSG00000015745	0.04593
ENSMUSG00000026663	0.05009
ENSMUSG00000015461	0.05009
ENSMUSG00000045975	0.09935
ENSMUSG00000032120	0.09935
ENSMUSG00000062627	0.06609
ENSMUSG00000031767	0.13617
ENSMUSG00000024869	0.08012
ENSMUSG00000015337	0.05115
ENSMUSG00000042787	0.06755
ENSMUSG00000006567	0.07606
ENSMUSG00000033792	0.07623
ENSMUSG00000043518	0.04544
ENSMUSG00000032420	0.09968
ENSMUSG00000055629	0.05991
ENSMUSG00000012296	0.02634
ENSMUSG00000040867	0.05146
ENSMUSG00000027022	0.11677
ENSMUSG00000001150	0.10411
ENSMUSG00000024790	0.08161
ENSMUSG00000015966	0.13283
ENSMUSG00000002897	0.12382
ENSMUSG00000027981	0.05711
ENSMUSG00000031433	0.05638
ENSMUSG00000031881	0.15974
ENSMUSG00000028217	0.15974
ENSMUSG00000033900	0.11271
ENSMUSG00000027160	0.0987
ENSMUSG00000044857	0.05088
ENSMUSG00000048661	0.06139
ENSMUSG00000019854	0.05181
ENSMUSG00000040855	0.07757
ENSMUSG00000074890	0.10369
ENSMUSG00000030763	0.07974
ENSMUSG00000039977	0.13311
ENSMUSG00000032534	0.13315
ENSMUSG00000063851	0.02387
ENSMUSG00000033967	0.02015
ENSMUSG00000038763	0.09339
ENSMUSG00000032044	0.11611
ENSMUSG00000051169	0.14264
ENSMUSG00000042406	0.10599
ENSMUSG00000032494	0.09115
ENSMUSG00000042708	0.0889
ENSMUSG00000034990	0.13542
ENSMUSG00000033498	0.13581
ENSMUSG00000050796	0.03293
ENSMUSG00000039242	0.05544
ENSMUSG00000047557	0.17922
ENSMUSG00000049404	0.1791
ENSMUSG00000027483	0.21595
ENSMUSG00000027484	0.21621
ENSMUSG00000027485	0.21327
ENSMUSG00000045091	0.17178
ENSMUSG00000042797	0.17178
ENSMUSG00000039220	0.03842
ENSMUSG00000034401	0.15006
ENSMUSG00000005087	0.11171
ENSMUSG00000022306	0.05709
ENSMUSG00000049577	0.04386
ENSMUSG00000022468	0.08123
ENSMUSG00000090231	0.1022
ENSMUSG00000092511	0.1022
ENSMUSG00000060510	0.10067
ENSMUSG00000036168	0.12017
ENSMUSG00000045316	0.0671
ENSMUSG00000027371	0.06691
ENSMUSG00000041238	0.09571
ENSMUSG00000026977	0.07353
ENSMUSG00000046324	0.08882
ENSMUSG00000033210	0.23591
ENSMUSG00000029254	0.1209
ENSMUSG00000026480	0.1043
ENSMUSG00000036805	0.15024
ENSMUSG00000048874	0.07443
ENSMUSG00000038914	0.07235
ENSMUSG00000032531	0.0334
ENSMUSG00000041688	0.03965
ENSMUSG00000013076	0.05308
ENSMUSG00000030555	0.21255
ENSMUSG00000022249	0.21164
ENSMUSG00000039313	0.06815
ENSMUSG00000040189	0.11986
ENSMUSG00000025759	0.1013
ENSMUSG00000030852	0.08672
ENSMUSG00000021790	0.12116
ENSMUSG00000021791	0.12116
ENSMUSG00000060445	0.18149
ENSMUSG00000029287	0.11203
ENSMUSG00000034563	0.12014
ENSMUSG00000042613	0.12024
ENSMUSG00000023079	0.04262
ENSMUSG00000060261	0.04262
ENSMUSG00000006235	0.12252
ENSMUSG00000025241	0.10006
ENSMUSG00000022451	0.07983
ENSMUSG00000042726	0.11821
ENSMUSG00000022123	0.06095
ENSMUSG00000041889	0.03246
ENSMUSG00000016262	0.09737
ENSMUSG00000054474	0.10201
ENSMUSG00000048550	0.11055
ENSMUSG00000029134	0.1016
ENSMUSG00000021572	0.09292
ENSMUSG00000034275	0.05958
ENSMUSG00000037995	0.05914
ENSMUSG00000052105	0.04398
ENSMUSG00000055485	0.04405
ENSMUSG00000048826	0.04936
ENSMUSG00000044548	0.04936
ENSMUSG00000048271	0.07606
ENSMUSG00000073565	0.0283
ENSMUSG00000066607	0.0283
ENSMUSG00000027209	0.14039
ENSMUSG00000027422	0.08081
ENSMUSG00000021843	0.09577
ENSMUSG00000025900	0.22287
ENSMUSG00000006200	0.14495
ENSMUSG00000068048	0.14495
ENSMUSG00000053909	0.14644
ENSMUSG00000051038	0.14644
ENSMUSG00000021234	0.13302
ENSMUSG00000035578	0.11959
ENSMUSG00000029601	0.12186
ENSMUSG00000064138	0.09401
ENSMUSG00000002297	0.12543
ENSMUSG00000047945	0.04184
ENSMUSG00000069662	0.04262
ENSMUSG00000093828	0.10189
ENSMUSG00000073888	0.10189
ENSMUSG00000095247	0.10189
ENSMUSG00000074715	0.10189
ENSMUSG00000049728	0.06261
ENSMUSG00000064128	0.1061
ENSMUSG00000055602	0.15005
ENSMUSG00000052469	0.15005
ENSMUSG00000071322	0.15005
ENSMUSG00000019818	0.07218
ENSMUSG00000066705	0.06015
ENSMUSG00000036570	0.06024
ENSMUSG00000020923	0.01853
ENSMUSG00000070808	0.0264
ENSMUSG00000036568	0.09791
ENSMUSG00000079003	0.0398
ENSMUSG00000039055	0.12852
ENSMUSG00000073436	0.13852
ENSMUSG00000031660	0.06371
ENSMUSG00000057649	0.04778
ENSMUSG00000035776	0.05755
ENSMUSG00000036598	0.14802
ENSMUSG00000050677	0.06698
ENSMUSG00000046201	0.05965
ENSMUSG00000022983	0.04945
ENSMUSG00000047824	0.04746
ENSMUSG00000034910	0.06879
ENSMUSG00000036403	0.11078
ENSMUSG00000045838	0.02693
ENSMUSG00000011349	0.24132
ENSMUSG00000073027	0.23547
ENSMUSG00000034855	0.18645
ENSMUSG00000029417	0.18645
ENSMUSG00000058586	0.12444
ENSMUSG00000047261	0.11424
ENSMUSG00000045763	0.08149
ENSMUSG00000022659	0.20247
ENSMUSG00000064345	0.02814
ENSMUSG00000064367	0.03541
ENSMUSG00000064363	0.02631
ENSMUSG00000022661	0.03241
ENSMUSG00000042312	0.06358
ENSMUSG00000071856	0.04285
ENSMUSG00000034911	0.04024
ENSMUSG00000040557	0.10584
ENSMUSG00000046275	0.06188
ENSMUSG00000045114	0.06188
ENSMUSG00000032841	0.04485
ENSMUSG00000036106	0.04515
ENSMUSG00000016624	0.08528
ENSMUSG00000058318	0.04434
ENSMUSG00000032097	0.02007
ENSMUSG00000039632	0.09245
ENSMUSG00000026940	0.09915
ENSMUSG00000075510	0.08297
ENSMUSG00000046826	0.08142
ENSMUSG00000020610	0.09283
ENSMUSG00000050022	0.09457
ENSMUSG00000057092	0.12281
ENSMUSG00000004988	0.12223
ENSMUSG00000023153	0.10254
ENSMUSG00000030160	0.10406
ENSMUSG00000040363	0.04814
ENSMUSG00000036959	0.04814
ENSMUSG00000030341	0.08814
ENSMUSG00000014402	0.02966
ENSMUSG00000022587	0.07667
ENSMUSG00000022598	0.076
ENSMUSG00000089762	0.01516
ENSMUSG00000053560	0.01516
ENSMUSG00000059436	0.03529
ENSMUSG00000038481	0.0132
ENSMUSG00000036097	0.09972
ENSMUSG00000041062	0.17926
ENSMUSG00000063011	0.17788
ENSMUSG00000061759	0.12635
ENSMUSG00000070471	0.16783
ENSMUSG00000078670	0.04083
ENSMUSG00000051185	0.04124
ENSMUSG00000057454	0.0379
ENSMUSG00000030484	0.0379
ENSMUSG00000093806	0.15088
ENSMUSG00000032899	0.12385
ENSMUSG00000034595	0.09892
ENSMUSG00000002808	0.07606
ENSMUSG00000036377	0.06702
ENSMUSG00000046572	0.07351
ENSMUSG00000049164	0.07189
ENSMUSG00000078249	0.04535
ENSMUSG00000046711	0.04535
ENSMUSG00000055895	0.1475
ENSMUSG00000061082	0.1475
ENSMUSG00000005625	0.02137
ENSMUSG00000068922	0.10573
ENSMUSG00000029810	0.21507
ENSMUSG00000023367	0.21421
ENSMUSG00000021872	0.17262
ENSMUSG00000068407	0.17262
ENSMUSG00000034187	0.04053
ENSMUSG00000005354	0.04477
ENSMUSG00000056749	0.08647
ENSMUSG00000008384	0.0282
ENSMUSG00000055200	0.02889
ENSMUSG00000026439	0.01162
ENSMUSG00000047098	0.0591
ENSMUSG00000059832	0.1768
ENSMUSG00000039804	0.03812
ENSMUSG00000036792	0.08467
ENSMUSG00000025409	0.08004
ENSMUSG00000041571	0.14246
ENSMUSG00000090173	0.12108
ENSMUSG00000021640	0.1432
ENSMUSG00000071203	0.1432
ENSMUSG00000078942	0.1432
ENSMUSG00000078945	0.1432
ENSMUSG00000039193	0.14538
ENSMUSG00000032110	0.15063
ENSMUSG00000019852	0.04714
ENSMUSG00000025739	0.01677
ENSMUSG00000004100	0.05792
ENSMUSG00000079738	0.05234
ENSMUSG00000045903	0.06953
ENSMUSG00000036822	0.06842
ENSMUSG00000051682	0.09899
ENSMUSG00000043740	0.09793
ENSMUSG00000043939	0.09793
ENSMUSG00000073386	0.09793
ENSMUSG00000096405	0.2261
ENSMUSG00000041068	0.22515
ENSMUSG00000071669	0.04258
ENSMUSG00000020397	0.01759
ENSMUSG00000045440	0.06719
ENSMUSG00000055553	0.04132
ENSMUSG00000015790	0.06264
ENSMUSG00000026031	0.14192
ENSMUSG00000046886	0.11091
ENSMUSG00000037474	0.07583
ENSMUSG00000095062	0.18618
ENSMUSG00000095811	0.18618
ENSMUSG00000044937	0.1515
ENSMUSG00000050428	0.03088
ENSMUSG00000037536	0.02878
ENSMUSG00000026166	0.07983
ENSMUSG00000055095	0.08941
ENSMUSG00000024503	0.09156
ENSMUSG00000037029	0.03252
ENSMUSG00000049421	0.03252
ENSMUSG00000090673	0.11417
ENSMUSG00000054770	0.06828
ENSMUSG00000040808	0.0862
ENSMUSG00000030717	0.06901
ENSMUSG00000030054	0.10547
ENSMUSG00000039043	0.1042
ENSMUSG00000031780	0.15246
ENSMUSG00000003778	0.05373
ENSMUSG00000019876	0.12537
ENSMUSG00000020702	0.07597
ENSMUSG00000023971	0.08384
ENSMUSG00000059632	0.05084
ENSMUSG00000027499	0.06997
ENSMUSG00000046354	0.15035
ENSMUSG00000053030	0.13415
ENSMUSG00000066151	0.11289
ENSMUSG00000034525	0.11218
ENSMUSG00000023078	0.13473
ENSMUSG00000017316	0.09595
ENSMUSG00000027670	0.16759
ENSMUSG00000038370	0.03425
ENSMUSG00000024653	0.23335
ENSMUSG00000057606	0.06063
ENSMUSG00000074678	0.09766
ENSMUSG00000071770	0.1256
ENSMUSG00000071771	0.1256
ENSMUSG00000079628	0.1256
ENSMUSG00000079630	0.1256
ENSMUSG00000079633	0.1256
ENSMUSG00000079635	0.1256
ENSMUSG00000079639	0.1256
ENSMUSG00000094945	0.1256
ENSMUSG00000061144	0.07948
ENSMUSG00000049560	0.18829
ENSMUSG00000076749	0.18339
ENSMUSG00000076752	0.18339
ENSMUSG00000091682	0.18339
ENSMUSG00000076757	0.1832
ENSMUSG00000046323	0.21446
ENSMUSG00000026754	0.10157
ENSMUSG00000031779	0.0968
ENSMUSG00000046058	0.12186
ENSMUSG00000095789	0.05525
ENSMUSG00000022501	0.12633
ENSMUSG00000035623	0.04898
ENSMUSG00000059412	0.08549
ENSMUSG00000031004	0.20199
ENSMUSG00000075571	0.11995
ENSMUSG00000038015	0.0485
ENSMUSG00000016758	0.22567
ENSMUSG00000024227	0.11759
ENSMUSG00000039775	0.1507
ENSMUSG00000031471	0.1507
ENSMUSG00000037790	0.1507
ENSMUSG00000039785	0.1507
ENSMUSG00000050756	0.14334
ENSMUSG00000059230	0.14334
ENSMUSG00000025165	0.14341
ENSMUSG00000039364	0.14588
ENSMUSG00000054136	0.08637
ENSMUSG00000054091	0.20366
ENSMUSG00000076928	0.12403
ENSMUSG00000002240	0.3369
ENSMUSG00000035595	0.07313
ENSMUSG00000036578	0.07011
ENSMUSG00000045733	0.08599
ENSMUSG00000072511	0.10342
ENSMUSG00000056429	0.10409
ENSMUSG00000044948	0.16167
ENSMUSG00000049562	0.10603
ENSMUSG00000042045	0.08336
ENSMUSG00000046782	0.20617
ENSMUSG00000006570	0
ENSMUSG00000045337	0
ENSMUSG00000044743	0
ENSMUSG00000047390	0
ENSMUSG00000000983	0.10611
ENSMUSG00000069792	0.10611
ENSMUSG00000017003	0.34415
ENSMUSG00000050383	0.34415
ENSMUSG00000040132	0.34415
ENSMUSG00000075002	0.33185
ENSMUSG00000055789	0.32514
ENSMUSG00000076758	0.06711
